agno,fecha_bbdd,codigo_bbdd,grado,rbd,dvrbd,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_reg_rbd_2014,nom_reg_rbd_2014,cod_pro_rbd_2014,nom_pro_rbd_2014,cod_com_rbd_2014,nom_com_rbd_2014,nom_deprov_rbd_2014,cod_depe1,cod_depe2,cod_grupo,cod_rural_rbd,nalu_lect2m_rbd,nalu_mate2m_rbd,nalu_nat2m_rbd,prom_lect2m_rbd,prom_mate2m_rbd,prom_nat2m_rbd,dif_lect2m_rbd,dif_mate2m_rbd,difgru_lect2m_rbd,difgru_mate2m_rbd,difgru_nat2m_rbd,sigdif_lect2m_rbd,sigdif_mate2m_rbd,siggru_lect2m_rbd,siggru_mate2m_rbd,siggru_nat2m_rbd,marca_lect2m_rbd,marca_mate2m_rbd,marca_nat2m_rbd,marcadif_lect2m_rbd,marcadif_mate2m_rbd,palu_eda_ins_lect2m_rbd,palu_eda_ele_lect2m_rbd,palu_eda_ade_lect2m_rbd,palu_eda_ins_mate2m_rbd,palu_eda_ele_mate2m_rbd,palu_eda_ade_mate2m_rbd,marca_eda_lect2m_rbd,marca_eda_mate2m_rbd,noaplica
2014,20151009,final20151009v1,2m,4868,2,COLEGIO PADRE LUIS AMIGO,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8101,CONCEPCIÓN,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8101,CONCEPCIÓN,CONCEPCIÓN,Particular subvencionado,Particular subvencionado,Medio,Urbano,38,39,39,271,298,269,25,11,7,17,10,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,34.2,23.7,42.1,12.8,56.4,30.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,4870,4,LICEO LUIS DE ALAVA,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8104,FLORIDA,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8104,FLORIDA,CONCEPCIÓN,Municipal DAEM,Municipal,Bajo,Urbano,48,50,50,251,245,238,12,3,28,28,18,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,45.8,43.8,10.4,48,42,10,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,4871,2,LICEO COPIULEMU,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8104,FLORIDA,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8104,FLORIDA,CONCEPCIÓN,Municipal DAEM,Municipal,Bajo,Rural,12,13,13,238,214,231,42,19,15,-3,11,Positiva y significativa,No significativa,Positiva y significativa,No significativa,No significativa,,,,,,66.7,33.3,0,92.3,7.7,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,4897,6,LICEO SAN JUAN BAUTISTA DE HUALQUI,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8105,HUALQUI,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8105,HUALQUI,CONCEPCIÓN,Municipal DAEM,Municipal,Bajo,Urbano,78,84,85,216,211,221,-1,-26,-7,-6,1,No significativa,Negativa y significativa,Negativa y significativa,No significativa,No significativa,,,,,,75.6,17.9,6.4,77.4,20.2,2.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,4922,0,ESCUELA ALONSO DE ERCILLA,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8105,HUALQUI,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8105,HUALQUI,CONCEPCIÓN,Particular subvencionado,Particular subvencionado,Bajo,Urbano,21,21,20,243,222,215,,,20,5,-5,,,Positiva y significativa,No significativa,No significativa,,,,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,42.9,52.4,4.8,71.4,28.6,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,4925,5,LICEO NUEVA ZELANDIA,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8109,SANTA JUANA,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8109,SANTA JUANA,CONCEPCIÓN,Municipal DAEM,Municipal,Bajo,Urbano,124,130,132,212,224,224,-29,-23,-11,7,4,Negativa y significativa,Negativa y significativa,Negativa y significativa,Positiva y significativa,No significativa,,,,,,79,12.9,8.1,66.2,23.8,10,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,4949,2,LICEO COMERCIAL PRESIDENTE FREI MONTALVA,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8106,LOTA,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8106,LOTA,CONCEPCIÓN,Municipal DAEM,Municipal,Bajo,Urbano,24,20,30,224,211,209,31,22,1,-6,-11,Positiva y significativa,Positiva y significativa,No significativa,No significativa,No significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,70.8,25,4.2,80,20,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,4951,4,LICEO CARLOS COUSIÑO GOYENECHEA,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8106,LOTA,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8106,LOTA,CONCEPCIÓN,Municipal DAEM,Municipal,Medio bajo,Urbano,98,128,127,233,214,214,-8,-19,-7,-29,-19,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,67.3,24.5,8.2,78.1,20.3,1.6,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,4969,7,LICEO SANTA DORIS,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8106,LOTA,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8106,LOTA,CONCEPCIÓN,Particular subvencionado,Particular subvencionado,Bajo,Urbano,6,8,8,206,197,218,,,-17,-20,-2,,,No significativa,No significativa,No significativa,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: No reporte,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,4975,1,LICEO INDUSTRIAL FUNDACIÓN FEDERICO SCHWAGER,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8102,CORONEL,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8102,CORONEL,CONCEPCIÓN,Administración delegada,Particular subvencionado,Bajo,Urbano,28,32,31,201,186,202,-32,-30,-22,-31,-18,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,89.3,10.7,0,96.9,3.1,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,4977,8,LICEO COMERCIAL ANDRES BELLO LOPEZ,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8102,CORONEL,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8102,CORONEL,CONCEPCIÓN,Municipal DAEM,Municipal,Bajo,Urbano,95,110,110,233,203,214,-1,-1,10,-14,-6,No significativa,No significativa,Positiva y significativa,Negativa y significativa,No significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,60,26.3,13.7,87.3,11.8,.9,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,4982,4,LICEO CORONEL ANTONIO SALAMANCA,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8102,CORONEL,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8102,CORONEL,CONCEPCIÓN,Municipal DAEM,Municipal,Medio bajo,Urbano,21,44,45,231,213,229,15,-8,-9,-30,-4,No significativa,No significativa,No significativa,Negativa y significativa,No significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,71.4,19,9.5,79.5,15.9,4.5,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,4983,2,LICEO YOBILO DE CORONEL,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8102,CORONEL,CONCEPCIÓN,8,REGIÓN DEL BIOBÍO,1,CONCEPCIÓN,8102,CORONEL,CONCEPCIÓN,Municipal DAEM,Municipal,Bajo,Urbano,42,52,52,212,195,215,9,0,-11,-22,-5,No significativa,No significativa,Negativa y significativa,Negativa y significativa,No significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,81,16.7,2.4,92.3,7.7,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5024,5,LICEO ISIDORA RAMOS DE GAJARDO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8201,LEBU,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8201,LEBU,ARAUCO,Municipal DAEM,Municipal,Medio,Urbano,116,127,131,267,277,265,-4,-16,3,-4,6,No significativa,Negativa y significativa,No significativa,No significativa,Positiva y significativa,,,,,,37.9,29.3,32.8,36.2,34.6,29.1,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5048,2,LICEO SAN FELIPE DE ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8202,ARAUCO,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8202,ARAUCO,ARAUCO,Municipal DAEM,Municipal,Bajo,Urbano,110,127,129,248,244,232,14,2,25,27,12,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,Ajenas a la Agencia: Resultados no representativos,,,Ajenas a la Agencia: No reporte,,50,32.7,17.3,55.1,36.2,8.7,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5057,1,LICEO TÉCNICO PESQUERO FILIDOR GAETE MONSÁLVEZ,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8202,ARAUCO,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8202,ARAUCO,ARAUCO,Municipal DAEM,Municipal,Bajo,Rural,3,2,2,240,266,232,,,,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: No reporte,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5082,2,LICEO SAN FRANCISCO DE ASIS,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8202,ARAUCO,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8202,ARAUCO,ARAUCO,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,95,98,98,256,283,258,-8,14,16,40,25,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,40,37.9,22.1,29.6,45.9,24.5,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5083,0,COLEGIO ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8202,ARAUCO,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8202,ARAUCO,ARAUCO,Particular pagado,Particular pagado,Alto,Urbano,22,22,22,320,377,329,31,14,30,43,25,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,4.5,22.7,72.7,0,4.5,95.5,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5084,9,LICEO POLIVALENTE MARIANO LATORRE,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8205,CURANILAHUE,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8205,CURANILAHUE,ARAUCO,Municipal DAEM,Municipal,Medio bajo,Urbano,166,176,177,246,237,239,-2,-23,6,-6,6,No significativa,Negativa y significativa,Positiva y significativa,Negativa y significativa,Positiva y significativa,Ajenas a la Agencia: Resultados no representativos,,,Ajenas a la Agencia: No reporte,,54.2,28.9,16.9,62.5,22.2,15.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5104,7,COLEGIO ALONSO DE ERCILLA,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8205,CURANILAHUE,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8205,CURANILAHUE,ARAUCO,Particular subvencionado,Particular subvencionado,Medio,Urbano,38,37,37,254,230,236,-20,-44,-10,-51,-23,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,44.7,34.2,21.1,70.3,24.3,5.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5105,5,LICEO POLITECNICO CAUPOLICAN,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8206,LOS ÁLAMOS,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8206,LOS ÁLAMOS,ARAUCO,Municipal DAEM,Municipal,Bajo,Urbano,71,87,90,216,205,221,-11,-12,-7,-12,1,No significativa,No significativa,Negativa y significativa,Negativa y significativa,No significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,78.9,15.5,5.6,79.3,20.7,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5122,5,LICEO CRISTO REDENTOR,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8206,LOS ÁLAMOS,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8206,LOS ÁLAMOS,ARAUCO,Particular subvencionado,Particular subvencionado,Bajo,Urbano,52,53,53,231,218,220,-11,-15,8,1,0,No significativa,Negativa y significativa,Positiva y significativa,No significativa,No significativa,,,,,,71.2,21.2,7.7,71.7,28.3,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5126,8,LICEO HUMANISTA CIENTÍFICO JOSÉ DE LA CRUZ MIRANDA CORREA,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8203,CAÑETE,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8203,CAÑETE,ARAUCO,Municipal DAEM,Municipal,Medio bajo,Urbano,149,153,153,275,276,254,10,7,35,33,21,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,27.5,34.2,38.3,38.6,32,29.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5150,0,LICEO GABRIELA MISTRAL,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8203,CAÑETE,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8203,CAÑETE,ARAUCO,Particular subvencionado,Particular subvencionado,Medio,Urbano,117,119,119,300,307,276,10,6,36,26,17,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,10.3,30.8,59,14.3,42,43.7,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5153,5,COLEGIO INSTITUTO SAN JOSE,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8203,CAÑETE,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8203,CAÑETE,ARAUCO,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,19,18,18,249,287,260,-15,-6,-29,-21,-20,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,47.4,36.8,15.8,22.2,55.6,22.2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5155,1,LICEO POLIVALENTE NAHUELBUTA,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8204,CONTULMO,ARAUCO,8,REGIÓN DEL BIOBÍO,2,ARAUCO,8204,CONTULMO,ARAUCO,Municipal DAEM,Municipal,Bajo,Urbano,29,39,40,238,206,228,-2,-21,15,-11,8,No significativa,Negativa y significativa,Positiva y significativa,Negativa y significativa,No significativa,Ajenas a la Agencia: Resultados no representativos,,,Ajenas a la Agencia: No reporte,,62.1,27.6,10.3,87.2,12.8,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5215,9,LICEO INDUSTRIAL B-5 ANGOL,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,Administración delegada,Particular subvencionado,Bajo,Urbano,107,108,108,268,277,265,13,18,45,60,45,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,30.8,41.1,28,26.9,58.3,14.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5217,5,LICEO MERCEDES MANOSALVA AREVALO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,Municipal DAEM,Municipal,Bajo,Urbano,26,26,26,209,177,206,-3,-8,-14,-40,-14,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,88.5,7.7,3.8,100,0,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5218,3,LICEO ENRIQUE BALLACEY COTTEREAU,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,Municipal DAEM,Municipal,Medio,Urbano,128,130,130,270,285,258,1,5,6,4,-1,No significativa,No significativa,Positiva y significativa,No significativa,No significativa,,,,,,35.2,36.7,28.1,23.1,51.5,25.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5264,7,COLEGIO SAN FRANCISCO DE ASIS  DE ANGOL,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,77,77,77,287,326,278,9,15,9,18,-2,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,No significativa,,,,,,18.2,36.4,45.5,7.8,29.9,62.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5265,5,COLEGIO ADVENTISTA DE ANGOL,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,Particular subvencionado,Particular subvencionado,Medio,Urbano,33,30,29,250,243,237,-16,-25,-14,-38,-22,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,48.5,39.4,12.1,60,33.3,6.7,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5266,3,COLEGIO SAN JOSE,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,Particular pagado,Particular pagado,Alto,Urbano,18,18,18,332,379,346,12,3,42,45,42,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,0,16.7,83.3,0,0,100,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5267,1,ESCUELA AGRICOLA EL VERGEL,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9201,ANGOL,MALLECO,Particular subvencionado,Particular subvencionado,Bajo,Rural,30,30,30,214,218,219,-3,-14,-9,1,-1,No significativa,No significativa,No significativa,No significativa,No significativa,,,,,,70,16.7,13.3,73.3,26.7,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5270,1,LICEO POLITECNICO DOMINGO STA MARIA,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9209,RENAICO,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9209,RENAICO,MALLECO,Municipal DAEM,Municipal,Bajo,Urbano,44,46,47,206,197,211,-26,-25,-17,-20,-9,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,No significativa,,,,,,84.1,13.6,2.3,95.7,4.3,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5274,4,LICEO AGRICOLA FORESTAL MANZANARES,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9209,RENAICO,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9209,RENAICO,MALLECO,Municipal DAEM,Municipal,Bajo,Rural,6,6,6,234,188,214,-15,-39,11,-29,-6,No significativa,No significativa,No significativa,No significativa,No significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: No reporte,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5315,5,COLEGIO PARTIC. WOLFGANG AMADEUS MOZART,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9202,COLLIPULLI,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9202,COLLIPULLI,MALLECO,Particular subvencionado,Particular subvencionado,Medio,Urbano,65,64,64,274,269,264,9,3,10,-12,5,No significativa,No significativa,Positiva y significativa,Negativa y significativa,No significativa,,,,,,29.2,38.5,32.3,39.1,42.2,18.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5343,0,LICEO POLITECNICO C-12 CURACAUTIN,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9203,CURACAUTÍN,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9203,CURACAUTÍN,MALLECO,Administración delegada,Particular subvencionado,Bajo,Urbano,89,92,92,214,211,217,-21,-13,-9,-6,-3,Negativa y significativa,No significativa,Negativa y significativa,No significativa,No significativa,,,,,,83.1,13.5,3.4,82.6,17.4,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5374,0,LICEO ALONSO DE ERCILLA Y ZUÑIGA,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9204,ERCILLA,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9204,ERCILLA,MALLECO,Municipal DAEM,Municipal,Bajo,Urbano,0,8,8,,169,189,,-31,,-48,-31,,No significativa,,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Alumnos insuficientes,Ajenas a la Agencia: No reporte,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: No reporte,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5393,7,LICEO POLITECNICO MANUEL MONTT,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9211,VICTORIA,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9211,VICTORIA,MALLECO,Municipal DAEM,Municipal,Bajo,Urbano,139,144,142,231,218,228,-1,-8,8,1,8,No significativa,No significativa,Positiva y significativa,No significativa,Positiva y significativa,,,,,,69.1,25.9,5,75,23.6,1.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5394,5,LICEO JORGE ALESSANDRI RODRIGUEZ,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9211,VICTORIA,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9211,VICTORIA,MALLECO,Municipal DAEM,Municipal,Medio bajo,Urbano,46,55,57,250,238,243,17,10,10,-5,10,Positiva y significativa,No significativa,Positiva y significativa,No significativa,Positiva y significativa,Ajenas a la Agencia: Resultados no representativos,,,Ajenas a la Agencia: No reporte,,50,30.4,19.6,60,34.5,5.5,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5434,8,COLEGIO INSTITUTO VICTORIA,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9211,VICTORIA,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9211,VICTORIA,MALLECO,Particular subvencionado,Particular subvencionado,Medio,Urbano,63,65,65,274,310,269,-23,-2,10,29,10,Negativa y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,27,31.7,41.3,20,35.4,44.6,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5435,6,COLEGIO SANTA CRUZ DE VICTORIA,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9211,VICTORIA,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9211,VICTORIA,MALLECO,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,61,59,59,271,301,262,-9,-6,-7,-7,-18,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,26.2,44.3,29.5,22,35.6,42.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5465,8,COLEGIO LOUIS PASTEUR,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9210,TRAIGUÉN,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9210,TRAIGUÉN,MALLECO,Particular subvencionado,Particular subvencionado,Medio,Urbano,0,2,3,,348,292,,,,,,,,,,,Ajenas a la Agencia: No reporte,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: No reporte,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5467,4,LICEO AGRICOLA Y FORESTAL SUIZO LA PROVI,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9210,TRAIGUÉN,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9210,TRAIGUÉN,MALLECO,Particular subvencionado,Particular subvencionado,Bajo,Rural,66,66,66,211,203,213,-16,0,-12,-14,-7,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,No significativa,,,,,,81.8,16.7,1.5,86.4,13.6,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,5507,7,LICEO MARIA AURORA GUINEZ RAMIREZ,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9208,PURÉN,MALLECO,9,REGIÓN DE LA ARAUCANÍA,2,MALLECO,9208,PURÉN,MALLECO,Municipal DAEM,Municipal,Bajo,Urbano,42,56,56,226,195,217,14,-11,3,-22,-3,Positiva y significativa,No significativa,No significativa,Negativa y significativa,No significativa,Ajenas a la Agencia: Resultados no representativos,,,Ajenas a la Agencia: No reporte,,69,26.2,4.8,87.5,12.5,0,,,Rbd y curso rinde Simce
