agno,fecha_bbdd,codigo_bbdd,grado,rbd,dvrbd,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_reg_rbd_2014,nom_reg_rbd_2014,cod_pro_rbd_2014,nom_pro_rbd_2014,cod_com_rbd_2014,nom_com_rbd_2014,nom_deprov_rbd_2014,cod_depe1,cod_depe2,cod_grupo,cod_rural_rbd,nalu_lect4b_rbd,nalu_mate4b_rbd,nalu_soc4b_rbd,prom_lect4b_rbd,prom_mate4b_rbd,prom_soc4b_rbd,dif_lect4b_rbd,dif_mate4b_rbd,dif_soc4b_rbd,difgru_lect4b_rbd,difgru_mate4b_rbd,difgru_soc4b_rbd,sigdif_lect4b_rbd,sigdif_mate4b_rbd,sigdif_soc4b_rbd,siggru_lect4b_rbd,siggru_mate4b_rbd,siggru_soc4b_rbd,palu_eda_ins_lect4b_rbd,palu_eda_ele_lect4b_rbd,palu_eda_ade_lect4b_rbd,palu_eda_ins_mate4b_rbd,palu_eda_ele_mate4b_rbd,palu_eda_ade_mate4b_rbd,palu_eda_ins_soc4b_rbd,palu_eda_ele_soc4b_rbd,palu_eda_ade_soc4b_rbd,marca_lect4b_rbd,marca_mate4b_rbd,marca_soc4b_rbd,marcadif_lect4b_rbd,marcadif_mate4b_rbd,marcadif_soc4b_rbd,marca_eda_lect4b_rbd,marca_eda_mate4b_rbd,marca_eda_soc4b_rbd,noaplica
2014,20151009,final20151009v1,4b,3491,6,ESCUELA JUAN DE DIOS ALDEA,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Bajo,Rural,8,8,0,229,217,,-32,-27,,-16,-17,,Negativa y significativa,Negativa y significativa,,Negativa y significativa,Negativa y significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,,,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3492,4,ESCUELA BERNARDO OHIGGINS,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Bajo,Rural,13,13,13,281,290,257,31,47,11,36,56,23,Positiva y significativa,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,7.7,61.5,30.8,7.7,38.5,53.8,15.4,69.2,15.4,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3494,0,ESCUELA MANUEL RODRIGUEZ,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Bajo,Rural,13,13,13,251,242,228,-9,-19,-34,6,8,-6,No significativa,No significativa,Negativa y significativa,No significativa,No significativa,No significativa,53.8,15.4,30.8,69.2,7.7,23.1,69.2,23.1,7.7,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3495,9,ESCUELA PEDRO LAGOS,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Medio bajo,Rural,13,13,13,214,224,214,-47,-21,-31,-37,-19,-27,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,92.3,7.7,0,61.5,23.1,15.4,76.9,23.1,0,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3497,5,ESCUELA JOSE MIGUEL CARRERA,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Bajo,Rural,14,15,15,254,266,246,2,12,27,9,32,12,No significativa,No significativa,Positiva y significativa,No significativa,Positiva y significativa,No significativa,50,21.4,28.6,40,40,20,46.7,33.3,20,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3502,5,ADELAIDA RIQUELME MESA,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Bajo,Rural,3,3,0,271,210,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3506,8,ESCUELA INES DE SUAREZ,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3515,7,ESCUELA RAMON CARNICER,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Bajo,Rural,4,4,0,269,263,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3517,3,ESCUELA CANDELARIA PEREZ,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Bajo,Rural,5,5,0,262,233,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3518,1,ESCUELA MARIANO EGANA,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Bajo,Rural,3,3,0,291,254,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Alumnos insuficientes,Alumnos insuficientes,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3520,3,ESCUELA MARIANO LATORRE,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Medio bajo,Rural,4,3,0,268,257,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3523,8,ESCUELA CARLOS CONDELL,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Medio bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3524,6,ESCUELA MANUEL BULNES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3526,2,ESCUELA AURELIO MEZA RIVERA,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,,,Ajenas al Establecimiento: No reporte,,,,Cursos con 100% ausentes y sin cuestionarios
2014,20151009,final20151009v1,4b,3527,0,ESCUELA CAMILA MATTA VIAL,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Municipal DAEM,Municipal,Medio,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3530,0,COLEGIO PARTICULAR SAN JOSE,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Particular subvencionado,Particular subvencionado,Medio,Urbano,56,54,55,285,286,281,-9,-7,-5,20,29,25,No significativa,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,19.6,26.8,53.6,14.8,42.6,42.6,10.9,56.4,32.7,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3531,9,INSTITUTO REGIONAL DEL MAULE,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,69,67,67,301,300,293,-1,-1,10,20,26,21,No significativa,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,8.7,26.1,65.2,7.5,35.8,56.7,3,40.3,56.7,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3532,7,COLEGIO PARTICULAR PIAGET,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Particular subvencionado,Particular subvencionado,Medio,Urbano,34,33,33,258,256,262,-22,-33,-25,-7,-1,6,Negativa y significativa,Negativa y significativa,Negativa y significativa,No significativa,No significativa,No significativa,32.4,29.4,38.2,39.4,45.5,15.2,39.4,36.4,24.2,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3533,5,LICEO SAGRADOS CORAZONES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,7,REGIÓN DEL MAULE,4,LINARES,7406,SAN JAVIER,LINARES,Particular subvencionado,Particular subvencionado,Medio,Urbano,83,82,84,253,240,250,-9,-21,-14,-12,-17,-6,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,44.6,32.5,22.9,54.9,36.6,8.5,36.9,47.6,15.5,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3538,6,LICEO ANTONIO VARAS,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Medio bajo,Urbano,74,75,74,260,257,247,0,-2,8,9,14,6,No significativa,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,37.8,28.4,33.8,36,40,24,45.9,33.8,20.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3541,6,ESCUELA ANIBAL PINTO,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Medio bajo,Urbano,52,52,52,251,231,235,-5,-29,-14,0,-12,-6,No significativa,Negativa y significativa,Negativa y significativa,No significativa,Negativa y significativa,No significativa,46.2,25,28.8,59.6,26.9,13.5,57.7,34.6,7.7,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3544,0,COLEGIO BLANCO ENCALADA,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Medio bajo,Urbano,21,21,21,272,249,260,22,-9,30,21,6,19,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,No significativa,Positiva y significativa,33.3,23.8,42.9,47.6,33.3,19,33.3,33.3,33.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3545,9,ESCUELA BARRIO ESTACION,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Urbano,38,38,38,253,230,226,13,-4,-5,8,-4,-8,Positiva y significativa,No significativa,No significativa,Positiva y significativa,No significativa,No significativa,31.6,39.5,28.9,63.2,28.9,7.9,65.8,28.9,5.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3546,7,ESCUELA INDEPENDENCIA,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Medio bajo,Urbano,50,52,52,282,266,255,-2,-33,-16,31,23,14,No significativa,Negativa y significativa,Negativa y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,12,40,48,32.7,38.5,28.8,32.7,59.6,7.7,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3548,3,ESCUELA ROSITA OHIGGINS,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Urbano,24,24,24,246,249,236,-12,2,42,1,15,2,No significativa,No significativa,Positiva y significativa,No significativa,Positiva y significativa,No significativa,50,33.3,16.7,54.2,33.3,12.5,54.2,37.5,8.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3549,1,ESCUELA PORONGO,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Urbano,48,47,47,244,217,218,10,-11,-13,-1,-17,-16,No significativa,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,45.8,33.3,20.8,72.3,23.4,4.3,68.1,29.8,2.1,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3550,5,ESCUELA PURISIMA CONCEPCION DE POCILLAS,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,7,8,0,260,268,,,,,15,34,,,,,Positiva y significativa,Positiva y significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3551,3,ESCUELA LOS CONQUISTADORES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Urbano,15,16,16,262,254,234,-3,-5,9,17,20,0,No significativa,No significativa,No significativa,Positiva y significativa,Positiva y significativa,No significativa,26.7,40,33.3,50,31.3,18.8,62.5,31.3,6.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3552,1,ESCUELA ADOLFO QUIROZ HERNANDEZ,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,7,7,0,263,250,,-3,-20,,18,16,,No significativa,Negativa y significativa,,Positiva y significativa,Positiva y significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,,,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3554,8,ESCUELA CLORINDO ALVEAR,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Medio bajo,Rural,5,5,0,290,265,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3555,6,ESCUELA OCTAVIO PALMA PEREZ,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,6,6,0,209,224,,-74,-55,,-36,-10,,Negativa y significativa,Negativa y significativa,,Negativa y significativa,No significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,,,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3564,5,ESCUELA HECTOR SILVESTRE PAIVA MANRIQUEZ,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3566,1,ESCUELA CARLOS RODRIGUEZ URRUTIA,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3568,8,ESCUELA GUSTAVO ILUFI ILUFI,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3569,6,ESCUELA JAVIERA CARRERA,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,3,3,0,198,199,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3573,4,ESCUELA PEDRO DE VALDIVIA,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,6,6,0,242,229,,,,,-3,-5,,,,,No significativa,No significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3579,3,ESCUELA RINCON DE PILEN,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3580,7,ESCUELA PEDERNALES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3583,1,ESCUELA MARIA GONZALEZ VERA,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3586,6,ESCUELA CHORRILLOS,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,2,3,0,284,288,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Alumnos insuficientes,Alumnos insuficientes,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,3588,2,ESCUELA ESTER URRUTIA DE RUIZ,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,7,REGIÓN DEL MAULE,2,CAUQUENES,7201,CAUQUENES,CAUQUENES,Municipal DAEM,Municipal,Bajo,Rural,3,3,0,264,243,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
